datetime,open,high,low,close,volume
2021-02-02,1.341656e-08,1.839268e-08,7.70937e-09,1.592547e-08,0.0
2021-02-03,1.592547e-08,2.165487e-08,1.347313e-08,1.406665e-08,0.0
2021-02-04,1.406665e-08,2.102359e-08,9.59725e-09,1.097757e-08,0.0
2021-02-05,1.097757e-08,1.199476e-08,7.16268e-09,7.75773e-09,0.0
2021-02-06,7.75773e-09,9.96351e-09,6.81867e-09,8.22953e-09,0.0
2021-02-07,8.22953e-09,8.81799e-09,4.13829e-09,7.28652e-09,0.0
2021-02-08,7.28652e-09,1.765905e-08,7.28652e-09,1.116686e-08,0.0
2021-02-09,1.116686e-08,1.24927e-08,7.97837e-09,8.32355e-09,0.0
2021-02-10,8.32355e-09,1.280667e-08,8.11517e-09,9.72295e-09,0.0
2021-02-11,9.72295e-09,1.033319e-08,7.03646e-09,8.69078e-09,0.0
2021-02-12,8.69078e-09,9.84085e-09,8.13894e-09,8.79337e-09,0.0
2021-02-13,8.79337e-09,9.39006e-09,7.65869e-09,8.28971e-09,0.0
2021-02-14,8.28971e-09,8.68742e-09,7.08551e-09,7.08551e-09,0.0
2021-02-15,7.08551e-09,8.84693e-09,6.57498e-09,7.21876e-09,0.0
2021-02-16,7.21876e-09,7.54503e-09,5.63865e-09,6.64776e-09,0.0
2021-02-17,6.64776e-09,7.4472e-09,6.4358e-09,7.33044e-09,0.0
2021-02-18,7.33044e-09,7.70244e-09,7.2397e-09,7.32063e-09,0.0
2021-02-19,7.32063e-09,7.43021e-09,6.44132e-09,6.92712e-09,0.0
2021-02-20,6.92712e-09,8.60705e-09,6.5508e-09,6.60199e-09,0.0
2021-02-21,6.60199e-09,7.70972e-09,6.52269e-09,7.0673e-09,0.0
2021-02-22,7.0673e-09,7.11382e-09,5.89479e-09,6.44674e-09,0.0
2021-02-23,6.44674e-09,6.50958e-09,4.90555e-09,5.38236e-09,0.0
2021-02-24,5.38236e-09,6.17252e-09,5.30307e-09,5.94271e-09,0.0
2021-02-25,5.94271e-09,6.08086e-09,5.35543e-09,5.3993e-09,0.0
2021-02-26,5.3993e-09,6.75681e-09,5.05907e-09,5.83381e-09,0.0
2021-02-27,5.83381e-09,9.7336e-09,5.51151e-09,8.16893e-09,0.0
2021-02-28,8.16893e-09,2.180889e-08,7.95876e-09,1.250492e-08,0.0
2021-03-01,1.250492e-08,1.428391e-08,1.110445e-08,1.390353e-08,0.0
2021-03-02,1.390353e-08,1.678542e-08,1.246024e-08,1.631022e-08,0.0
2021-03-03,1.631022e-08,2.278636e-08,1.631022e-08,2.219591e-08,0.0
2021-03-04,2.219591e-08,3.030731e-08,2.151346e-08,2.552533e-08,0.0
2021-03-05,2.552533e-08,2.552533e-08,1.603221e-08,1.931751e-08,0.0
2021-03-06,1.931751e-08,2.050343e-08,1.733968e-08,1.754782e-08,0.0
2021-03-07,1.754782e-08,1.820454e-08,1.576271e-08,1.806276e-08,0.0
2021-03-08,1.806276e-08,2.229603e-08,1.791783e-08,2.162375e-08,0.0
2021-03-09,2.162375e-08,2.690645e-08,1.965235e-08,2.19577e-08,0.0
2021-03-10,2.19577e-08,2.330156e-08,1.942594e-08,1.942594e-08,0.0
2021-03-11,1.942594e-08,1.978627e-08,1.66372e-08,1.710318e-08,0.0
2021-03-12,1.710318e-08,1.820627e-08,1.463842e-08,1.809777e-08,0.0
2021-03-13,1.809777e-08,2.563108e-08,1.797438e-08,2.112474e-08,0.0
2021-03-14,2.112474e-08,7.716452e-08,2.10322e-08,4.801471e-08,0.0
2021-03-15,4.801471e-08,1.0005324e-07,4.74078e-08,9.157781e-08,0.0
2021-03-16,9.157781e-08,9.157781e-08,5.759813e-08,6.027528e-08,0.0
2021-03-17,6.027528e-08,7.538816e-08,5.574372e-08,6.87361e-08,0.0
2021-03-18,6.87361e-08,7.33802e-08,6.079021e-08,6.623239e-08,0.0
2021-03-19,6.623239e-08,7.572624e-08,6.038179e-08,6.352593e-08,0.0
2021-03-20,6.352593e-08,6.798447e-08,6.022333e-08,6.112751e-08,0.0
2021-03-21,6.112751e-08,6.784772e-08,5.456402e-08,5.527221e-08,0.0
2021-03-22,5.527221e-08,5.808707e-08,4.220331e-08,4.923929e-08,0.0
2021-03-23,4.923929e-08,4.927261e-08,4.269355e-08,4.394016e-08,0.0
2021-03-24,4.394016e-08,5.006644516341085e-08,4.332926e-08,4.552841e-08,0.0
2021-03-25,4.552841e-08,4.552973e-08,3.932901e-08,4.121344e-08,0.0
2021-03-26,4.121344e-08,4.545429e-08,3.934592e-08,4.165257e-08,0.0
