datetime,open,high,low,close,volume
2021-02-02,0.37202,0.41214,0.34023,0.37328,0.0
2021-02-03,0.37343,0.41953,0.37341,0.39821,0.0
2021-02-04,0.3983,0.48192,0.38015,0.44589,0.0
2021-02-05,0.44609,0.47262,0.42469,0.45285,0.0
2021-02-06,0.45297,0.45794,0.4231,0.44398,0.0
2021-02-07,0.44428,0.45184,0.39135,0.41937,0.0
2021-02-08,0.4192,0.47117,0.4133,0.45224,0.0
2021-02-09,0.45222,0.4917,0.44927,0.47732,0.0
2021-02-10,0.47726,0.54337,0.44856,0.50571,0.0
2021-02-11,0.50536,0.5366,0.50023,0.52913,0.0
2021-02-12,0.529,0.62143,0.51947,0.61103,0.0
2021-02-13,0.61117,0.64461,0.53927,0.6345,0.0
2021-02-14,0.6351,0.64196,0.56179,0.59351,0.0
2021-02-15,0.59363,0.6054,0.50852,0.54982,0.0
2021-02-16,0.54987,0.58109,0.48203,0.52024,0.0
2021-02-17,0.52036,0.55822,0.49395,0.5348,0.0
2021-02-18,0.53622,0.56073,0.51913,0.53245,0.0
2021-02-19,0.53269,0.58247,0.51404,0.56541,0.0
2021-02-20,0.5656,0.5839,0.46971,0.51259,0.0
2021-02-21,0.51233,0.55857,0.50358,0.54536,0.0
2021-02-22,0.54574,0.65277,0.51368,0.56673,0.0
2021-02-23,0.56703,0.57171,0.36596,0.47657,0.0
2021-02-24,0.47608,0.5012,0.45174,0.46917,0.0
2021-02-25,0.46886,0.48273,0.42432,0.43573,0.0
2021-02-26,0.43555,0.45146,0.41123,0.42853,0.0
2021-02-27,0.42872,0.46085,0.42767,0.43673,0.0
2021-02-28,0.43664,0.43943,0.39274,0.41634,0.0
2021-03-01,0.41696,0.45525,0.41314,0.44614,0.0
2021-03-02,0.44611,0.45632,0.42195,0.43646,0.0
2021-03-03,0.43664,0.46897,0.43127,0.44909,0.0
2021-03-04,0.44903,0.49516,0.43526,0.48147,0.0
2021-03-05,0.4817,0.48499,0.44616,0.45559,0.0
2021-03-06,0.45538,0.47156,0.44989,0.46323,0.0
2021-03-07,0.46367,0.46952,0.45683,0.46602,0.0
2021-03-08,0.46624,0.49046,0.45527,0.47463,0.0
2021-03-09,0.47479,0.48784,0.47149,0.48597,0.0
2021-03-10,0.48597,0.48933,0.4546,0.4623,0.0
2021-03-11,0.46222,0.46451,0.44087,0.45255,0.0
2021-03-12,0.45263,0.46514,0.42309,0.43976,0.0
2021-03-13,0.4396,0.46722,0.43243,0.45811,0.0
2021-03-14,0.45864,0.46178,0.43847,0.43967,0.0
2021-03-15,0.43947,0.4485,0.42167,0.43624,0.0
2021-03-16,0.43641,0.52376,0.42741,0.4607,0.0
2021-03-17,0.46118,0.48299,0.45358,0.47069,0.0
2021-03-18,0.47086,0.49118,0.46564,0.46941,0.0
2021-03-19,0.46917,0.47562,0.45871,0.46732,0.0
2021-03-20,0.46684,0.55065,0.46489,0.52612,0.0
2021-03-21,0.52658,0.54672,0.49598,0.51739,0.0
2021-03-22,0.51724,0.60071,0.50195,0.54458,0.0
2021-03-23,0.54466,0.5969,0.53739,0.55,0.0
2021-03-24,0.54971,0.56339,0.45152,0.48031,0.0
2021-03-25,0.48032,0.5249,0.45652,0.51171,0.0
2021-03-26,0.51116,0.57712,0.51083,0.56397,0.0
2021-03-27,0.56409,0.57517,0.53413,0.54817,0.0
2021-03-28,0.54803,0.56096,0.53958,0.54636,0.0
2021-03-29,0.54627,0.57109,0.54362,0.56587,0.0
2021-03-30,0.56589,0.58742,0.55937,0.56329,0.0
2021-03-31,0.5631,0.57834,0.52753,0.57043,0.0
2021-04-01,0.57064,0.59598,0.54886,0.57085,0.0
2021-04-02,0.57149,0.6099,0.56608,0.60729,0.0
2021-04-03,0.60764,0.64208,0.57297,0.57958,0.0
2021-04-04,0.57921,0.63622,0.56673,0.63541,0.0
2021-04-05,0.63554,0.94031,0.62031,0.91558,0.0
2021-04-06,0.9166,1.12016,0.80497,1.09804,0.0
2021-04-07,1.09897,1.10986,0.8545,0.91655,0.0
2021-04-08,0.91749,1.07328,0.90202,1.05896,0.0
2021-04-09,1.05791,1.08514,0.98138,1.01895,0.0
2021-04-10,1.01906,1.39869,1.00693,1.37269,0.0
2021-04-11,1.3727,1.49783,1.30276,1.35329,0.0
2021-04-12,1.35313,1.47442,1.31893,1.46957,0.0
2021-04-13,1.47003,1.88973,1.41942,1.79623,0.0
2021-04-14,1.79678,1.96898,1.55537,1.8365,0.0
2021-04-15,1.83653,1.88715,1.65302,1.76076,0.0
2021-04-16,1.76148,1.81222,1.41637,1.5513,0.0
2021-04-17,1.55218,1.74503,1.52919,1.54144,0.0
2021-04-18,1.54146,1.56614,1.14261,1.41277,0.0
2021-04-19,1.41397,1.53418,1.25215,1.31117,0.0
2021-04-20,1.31185,1.44937,1.17668,1.38762,0.0
2021-04-21,1.38773,1.46636,1.27637,1.29117,0.0
2021-04-22,1.29175,1.42046,1.08844,1.15623,0.0
2021-04-23,1.15598,1.19741,0.8875,1.17204,0.0
2021-04-24,1.17163,1.17376,1.02325,1.05211,0.0
2021-04-25,1.0522,1.15729,0.94508,1.03505,0.0
2021-04-26,1.03635,1.37601,1.01581,1.36607,0.0
2021-04-27,1.36527,1.46601,1.33097,1.40428,0.0
