datetime,open,high,low,close,volume
2021-02-02,1375.3525,1549.0525,1361.9925,1513.3875,0.0
2021-02-03,1513.7375,1672.4,1509.175,1667.82,0.0
2021-02-04,1668.9275,1698.64,1556.1675,1598.1675,0.0
2021-02-05,1598.115,1764.365,1592.9625,1721.2375,0.0
2021-02-06,1722.07,1745.1875,1647.6375,1679.3775,0.0
2021-02-07,1679.7425,1694.77,1491.53,1615.3725,0.0
2021-02-08,1615.3675,1778.8825,1566.235,1753.0925,0.0
2021-02-09,1753.535,1824.6875,1709.1425,1771.9725,0.0
2021-02-10,1772.7325,1839.175,1679.9175,1743.1075,0.0
2021-02-11,1743.5075,1818.97,1705.4875,1787.4525,0.0
2021-02-12,1787.345,1868.2425,1741.1575,1845.6425,0.0
2021-02-13,1845.0475,1875.6525,1765.2725,1818.035,0.0
2021-02-14,1819.1525,1852.4575,1786.25,1803.2825,0.0
2021-02-15,1803.645,1836.6975,1662.31,1779.465,0.0
2021-02-16,1779.9125,1825.5975,1724.6675,1781.98,0.0
2021-02-17,1782.7275,1857.4875,1733.7075,1851.375,0.0
2021-02-18,1851.64,1950.23,1851.5325,1940.01,0.0
2021-02-19,1941.08,1975.0825,1890.745,1958.0,0.0
2021-02-20,1958.6175,2040.07,1810.59,1915.74,0.0
2021-02-21,1913.9025,1975.9125,1885.5275,1935.5425,0.0
2021-02-22,1935.8175,1938.245,1354.095,1779.3225,0.0
2021-02-23,1779.05,1782.3,1373.49,1578.135,0.0
2021-02-24,1578.2625,1714.5125,1500.1175,1625.5225,0.0
2021-02-25,1624.92,1672.42,1457.56,1481.59,0.0
2021-02-26,1480.7975,1563.175,1400.255,1445.1875,0.0
2021-02-27,1445.8225,1527.265,1424.7375,1460.1475,0.0
2021-02-28,1459.26,1469.645,1293.6775,1422.0975,0.0
2021-03-01,1422.9775,1573.9975,1413.3775,1571.31,0.0
2021-03-02,1571.6475,1607.9775,1455.84,1488.805,0.0
2021-03-03,1489.3675,1657.85,1477.77,1567.735,0.0
2021-03-04,1568.27,1625.2175,1504.89,1538.4875,0.0
2021-03-05,1540.2475,1549.14,1442.6325,1528.625,0.0
2021-03-06,1529.3875,1671.66,1513.2975,1651.535,0.0
2021-03-07,1652.53,1734.945,1631.1875,1727.5,0.0
2021-03-08,1728.14,1843.1075,1665.0,1834.605,0.0
2021-03-09,1835.315,1872.1225,1798.95,1871.58,0.0
2021-03-10,1872.36,1879.2675,1757.445,1794.745,0.0
2021-03-11,1795.61,1847.6975,1724.96,1826.69,0.0
2021-03-12,1826.9675,1841.665,1721.7,1767.275,0.0
2021-03-13,1767.5575,1943.55,1728.31,1920.8225,0.0
2021-03-14,1921.57,1931.3125,1837.3225,1848.0375,0.0
2021-03-15,1847.8575,1891.375,1734.3675,1793.605,0.0
2021-03-16,1794.6975,1819.055,1711.61,1805.98,0.0
2021-03-17,1806.3425,1840.2925,1742.455,1823.7675,0.0
2021-03-18,1825.8525,1849.745,1759.14,1776.2425,0.0
2021-03-19,1776.23,1840.655,1732.965,1810.105,0.0
2021-03-20,1809.7025,1868.955,1800.7325,1805.4375,0.0
2021-03-21,1804.78,1817.4475,1747.3,1784.465,0.0
2021-03-22,1784.31,1807.3225,1656.53,1681.64,0.0
2021-03-23,1681.715,1721.9975,1651.22,1668.9625,0.0
2021-03-24,1668.4375,1740.6075,1544.0525,1582.0275,0.0
2021-03-25,1581.615,1629.265,1549.215,1586.7725,0.0
2021-03-26,1586.875,1700.71,1586.825,1699.935,0.0
2021-03-27,1700.11,1732.285,1667.165,1713.6125,0.0
2021-03-28,1714.87,1725.41,1662.0025,1686.6475,0.0
2021-03-29,1686.6275,1841.42,1676.6825,1816.5025,0.0
2021-03-30,1816.3725,1859.4875,1786.31,1841.7625,0.0
2021-03-31,1841.5975,1947.8225,1771.3625,1918.9275,0.0
2021-04-01,1920.905,1982.59,1885.91,1968.5025,0.0
2021-04-02,1969.4025,2144.995,1949.6525,2134.3275,0.0
2021-04-03,2134.4825,2138.685,2001.4375,2009.3875,0.0
2021-04-04,2009.005,2092.4725,1979.7225,2076.5325,0.0
2021-04-05,2076.775,2130.865,2003.1425,2107.4675,0.0
2021-04-06,2108.335,2150.575,2045.34,2113.0375,0.0
2021-04-07,2113.27,2128.845,1929.9725,1963.3875,0.0
2021-04-08,1963.8075,2084.85,1949.335,2081.32,0.0
2021-04-09,2081.3025,2100.1125,2049.0625,2066.4725,0.0
2021-04-10,2066.8725,2195.36,2057.44,2134.07,0.0
2021-04-11,2134.0525,2163.5325,2113.0175,2149.6275,0.0
2021-04-12,2150.24,2199.3975,2101.2075,2137.5425,0.0
2021-04-13,2137.6,2316.84,2135.955,2299.785,0.0
2021-04-14,2299.9925,2446.4225,2282.965,2432.535,0.0
2021-04-15,2432.9675,2546.525,2400.5975,2517.37,0.0
2021-04-16,2517.525,2548.615,2304.1875,2426.015,0.0
2021-04-17,2426.6225,2497.46,2315.23,2318.1025,0.0
2021-04-18,2318.545,2340.51,1965.2725,2241.1425,0.0
2021-04-19,2241.7575,2281.6425,2071.8825,2163.305,0.0
2021-04-20,2164.61,2349.27,2054.08,2333.565,0.0
2021-04-21,2332.9375,2470.5625,2237.44,2357.7,0.0
2021-04-22,2359.625,2645.3425,2305.0375,2400.3025,0.0
2021-04-23,2400.4375,2442.62,2107.085,2369.7575,0.0
2021-04-24,2369.82,2371.03,2158.7425,2217.7425,0.0
2021-04-25,2216.96,2357.8475,2166.215,2322.155,0.0
2021-04-26,2322.51,2543.46,2306.275,2534.735,0.0
2021-04-27,2534.66,2682.29,2484.895,2668.6225,0.0
2021-04-28,2668.79,2761.69,2559.1625,2750.545,0.0
2021-04-29,2751.5425,2800.1375,2671.9525,2758.62,0.0
2021-04-30,2758.995,2800.4525,2727.4375,2776.8775,0.0
2021-05-01,2776.3575,2955.49,2757.81,2948.19,0.0
2021-05-02,2949.365,2986.0125,2855.8225,2952.0575,0.0
2021-05-03,2952.5175,3457.415,2952.485,3432.0525,0.0
2021-05-04,3433.1425,3531.5625,3168.93,3240.82,0.0
2021-05-05,3241.195,3551.9525,3208.3575,3528.525,0.0
2021-05-06,3529.0425,3610.1675,3381.36,3491.8975,0.0
2021-05-07,3493.84,3593.7675,3356.225,3484.295,0.0
