datetime,open,high,low,close,volume
2021-02-02,0.409445,0.456995,0.389257,0.42539,0.0
2021-02-03,0.426621,0.45,0.416031,0.44265,0.0
2021-02-04,0.44265,0.45,0.410537,0.440175,0.0
2021-02-05,0.440186,0.562333,0.437,0.541,0.0
2021-02-06,0.541,0.6689,0.5211,0.635,0.0
2021-02-07,0.635,0.709874,0.5816,0.66356,0.0
2021-02-08,0.66356,0.7265,0.631348,0.678177,0.0
2021-02-09,0.677939,0.712869,0.66432,0.70669,0.0
2021-02-10,0.70669,0.953482,0.70669,0.941623,0.0
2021-02-11,0.941622,0.982,0.869,0.929935,0.0
2021-02-12,0.931928,0.9481,0.865142,0.928184,0.0
2021-02-13,0.927309,0.952956,0.785845,0.9137,0.0
2021-02-14,0.913902,0.92,0.809,0.845862,0.0
2021-02-15,0.845208,0.912753,0.686233,0.859795,0.0
2021-02-16,0.86431,0.906017,0.834078,0.871539,0.0
2021-02-17,0.871998,0.899502,0.821721,0.893023,0.0
2021-02-18,0.892892,0.9599,0.892892,0.913916,0.0
2021-02-19,0.914658,0.947241,0.877,0.926,0.0
2021-02-20,0.926,1.198711,0.915,1.116133,0.0
2021-02-21,1.11628,1.15243,1.07,1.10084,0.0
2021-02-22,1.101587,1.147,0.156,1.098356,0.0
2021-02-23,1.0998,1.14,0.815,0.96314,0.0
2021-02-24,0.960989,1.07769,0.9,1.049579,0.0
2021-02-25,1.049225,1.17622,1.015,1.072966,0.0
2021-02-26,1.075448,1.2988,0.99112,1.242939,0.0
2021-02-27,1.245074,1.485075,1.23,1.318693,0.0
2021-02-28,1.318038,1.364496,1.16,1.315604,0.0
2021-03-01,1.316434,1.354081,1.235006,1.296865,0.0
2021-03-02,1.298353,1.301603,1.18,1.225994,0.0
2021-03-03,1.225745,1.268576,1.210585,1.215606,0.0
2021-03-04,1.21501,1.231524,1.065398,1.112608,0.0
2021-03-05,1.112606,1.2,1.033334,1.158052,0.0
2021-03-06,1.160116,1.18283,1.0852,1.12848,0.0
2021-03-07,1.129999,1.145733,1.106,1.132198,0.0
2021-03-08,1.130669,1.179914,1.106004,1.118559,0.0
2021-03-09,1.118219,1.221,1.102084,1.199001,0.0
2021-03-10,1.199,1.208665,1.115,1.132359,0.0
2021-03-11,1.133661,1.14043,1.11,1.125934,0.0
2021-03-12,1.128001,1.129496,1.02,1.032901,0.0
2021-03-13,1.032843,1.190484,0.983713,1.100964,0.0
2021-03-14,1.100964,1.1032,1.05333,1.05333,0.0
2021-03-15,1.053001,1.070178,1.0008,1.031434,0.0
2021-03-16,1.03258,1.28,1.0,1.25,0.0
2021-03-17,1.249999,1.431586,1.205,1.379147,0.0
2021-03-18,1.379592,1.527002,1.221694,1.230029,0.0
